#NAME	K056V0	K072V0	K079V0	K083V0	K084V0	K085V0	K086V0	K147V0	K096V0	K098V0	K100V0	K101V0	K105V0	K107V0	K110V0	K111V0	K112V0	K119V0	K121V0	K122V0	K131V0	K136V0	K138V0	K144V0	K154V0	K155V0	K157V0	K169V0	K170V0	K171V0	K173V0	K174V0	K177V0	K179V0	K180V0	K182V0	K184V0	K188V0	1040V4	J095V4	1107V4	X003V4	1004V4	X004V4	S106V8	S099V8	C220V8	C402V8	C422V8	K054V0	K055V0	K057V0	K060V0	K194V0	K003V4	K005V4	K019V4	K037V4	C532V8
Flt-3L	1.931543384	1.641273149	1.532586704	1.661280831	1.885274236	1.883800128	1.524946463	1.605527521	1.796594673	1.638028187	1.692255821	1.544988043	1.730909786	1.822086441	1.78302439	1.648542166	1.854631802	1.643768928	1.664623959	1.528665698	1.812696388	1.507628283	1.486095475	1.594540259	1.65274596	1.692474192	1.828669374	1.580504299	1.793832593	1.667622606	1.799396632	1.422015193	1.95958627	1.494509244	1.734035261	1.743298343	1.848583693	1.863537506	1.206238369	1.318605634	2.0006329	0.957849138	1.577724895	1.702520264	1.845651385	1.75825338	1.662605765	1.475188311	1.843043361	1.713843231	1.840694959	1.81100549	1.653589778	1.879837233	1.479403032	1.526975803	0.891173167	1.520739299	1.812461886
GITR	2.893204436	1.86325911	1.933894735	1.744233057	2.452655944	2.171705648	1.466119586	2.709693707	2.210707139	1.931954386	2.18352031	3.063500173	0	2.135094692	3.233986541	1.358419628	2.601442496	3.01274838	2.91441817	2.453004733	2.852394723	2.592901578	2.863849205	2.341722663	2.341957406	2.041489446	2.512550096	2.371482574	2.227821538	2.900942874	2.46637846	2.560277591	3.356110509	2.229529353	2.419157345	2.144977294	2.499761325	2.018519451	0	0	0	2.320601586	2.372216527	2.520284813	2.555403161	2.556023193	2.804581924	2.806111588	2.810043207	2.386172349	2.866327144	2.703102217	1.755889482	3.344025812	2.172255718	2.088896594	3.025557205	2.932497187	2.759387635
HVEM	3.652198734	3.339268804	3.47831489	3.682698106	3.45000439	3.515137219	3.436159801	3.654340718	3.458323619	3.476562345	3.528885714	3.533415387	3.493087121	3.456492936	3.486355472	3.536701446	3.514457944	3.729332629	3.784935508	3.611770303	3.672009896	3.547226039	3.798961828	3.683993162	3.607456015	3.54978881	3.820700342	3.737395642	3.51131945	3.572150629	3.519045928	3.559353668	3.819119252	3.62700977	3.519452885	3.641849455	3.691911982	3.484228745	3.428983182	3.264050756	3.549653242	3.46013422	3.454458632	3.521272539	3.576068894	3.502067783	3.132597108	3.726826939	3.575339725	3.670813011	3.622516591	3.728724488	3.661889189	3.609354871	3.427329818	3.481620728	2.495766484	3.493947233	3.733901907
ICAM-3	0	0	2.219986418	3.653432939	0	2.513179945	2.671467016	2.443028262	2.273626857	2.452090027	2.610769964	2.472142769	2.347746838	0	0	0	0	2.481813034	2.021923015	1.856884493	2.209795232	0	2.59979812	0	2.447273422	2.695753135	2.490104432	2.616472727	2.697312691	2.590143143	2.492643372	2.531314546	2.740994882	2.797622428	2.823445672	2.38609167	2.442916421	0	0	0	0	1.526057576	2.457696528	2.490456077	2.894070288	3.002185055	2.895428204	2.702315451	3.067206229	0	2.866978983	2.803914464	0	3.072012307	2.64647236	2.769828952	3.10687533	3.434926341	3.045453495
Contactin-2	2.996675068	0	2.386429708	2.659465871	2.578127814	2.596676147	0	2.848697374	2.531291318	2.599993822	2.637443895	2.859205469	1.727713011	2.005600175	2.751562244	0	2.630703275	3.415783595	2.9984963	2.080057045	2.566284618	2.378205671	3.079832493	2.657231502	2.441170579	2.092913023	2.625592757	2.941203541	2.603889078	2.88327201	2.768220855	2.87960813	3.622086715	2.754453643	2.996064643	2.5288494	2.966127054	2.67815483	0	0	0	2.786972384	2.660207733	2.102871953	2.942432305	2.938159112	2.993384501	3.164325632	3.121504396	0	3.064005473	3.038254213	2.693650706	3.363445664	2.252244621	2.44454114	3.144654352	3.103989545	3.269901288
IL-1 RI	1.710060487	0.952054322	1.008801007	1.147364207	1.625402745	1.241657136	1.043005637	1.880923984	1.597685679	1.479748845	1.59879933	1.672350862	1.11027886	1.200954999	1.629882049	1.240746038	1.649243993	1.925397224	1.576474451	1.09176891	1.782825177	1.647429062	1.856257702	1.639240987	1.309099519	1.134498068	1.515647884	1.807488283	1.123141293	1.461368748	1.544242504	1.543648599	2.246077725	1.494515195	1.748325742	1.130337467	1.487321695	1.363309701	1.283056622	1.161285018	1.164724599	1.442403884	1.566726035	1.58060368	1.589137416	1.825868083	1.902001533	1.902067226	1.824931788	1.754548271	1.794608179	1.876509143	1.814070047	1.940552066	1.097172194	1.557322111	1.222442698	2.013447081	1.886336554
IL-2 Rg	0	0	0	2.084334181	0.599181306	1.563695219	1.697210056	0.502887728	1.113650708	2.130458829	1.778898452	1.609193528	0	2.19791408	2.333409442	0	0	1.763979523	1.934428293	0.754097662	1.55547454	2.110882481	0	2.408922444	1.678800134	2.443488409	1.344246622	2.226392996	0.334081549	1.645754644	2.085696662	2.291540101	3.124607973	1.935158128	1.681027068	0.316747612	2.242934893	0	0	0	0	2.51154492	2.36975546	0	1.871786868	2.318890555	2.333638728	2.144177585	2.367460731	2.682347153	2.243986055	2.061895004	0	2.909484506	1.359787676	1.831657899	0	2.223517507	1.972770159
IL-10 Rb	1.559617898	0	1.049549722	1.49170855	1.967856447	1.244852302	1.653525852	1.737624206	2.003032178	2.520532101	1.614725929	1.666105726	1.546823004	1.114457926	1.816026807	0	1.493636491	2.473910874	2.014319677	0	2.330780137	2.333488124	1.957849408	0	1.629214805	0.678048576	1.783578639	1.620967663	1.453305411	2.156212239	1.885618848	2.356644276	2.311525661	1.964891296	1.856542606	1.574789073	2.344468431	2.141537166	0	0	1.876463519	1.370615208	0.955110752	2.005610799	1.905598277	1.789806732	1.847629409	1.949825617	1.744313273	1.900935823	2.084262201	2.399413561	2.157106315	2.112733701	0	0.89893872	1.919566424	2.400557046	2.25921025
IL-17R	2.756713204	2.203371955	1.074834266	1.877142787	2.807838101	2.530125316	1.77608922	1.968496149	2.727050786	0	2.759220501	2.629002017	2.473172066	2.381600671	1.98570157	2.537873164	2.784803583	1.949664448	2.885389753	0	3.139624123	3.005956623	2.852838381	2.456071325	2.824762361	2.482560159	2.629272683	2.513662527	1.895378656	2.844157911	2.475332144	1.77412324	2.921904842	2.549725842	2.282015531	1.244695409	2.617127252	3.077148269	1.804695642	2.172304126	2.701664277	2.724631941	0	0.881717521	2.934161454	2.693800465	2.644431935	2.67048916	2.667425095	2.65953791	2.944969454	2.937543005	2.858674616	2.583143288	1.698562086	2.269043455	0	3.016201016	2.805721129
IL-21R	3.2094171	0	3.673456322	0	1.851342184	3.390381026	2.989482966	3.458817736	3.706275529	2.88687997	3.13804257	3.537570039	3.847670156	1.249541531	0	2.75815973	4.324840774	3.843782682	3.446370667	2.795928815	3.956759364	3.315455509	2.751909093	2.455082122	3.989295197	3.784587667	3.967521403	3.54516185	4.339246584	3.604312754	3.288022719	3.537300319	4.290664431	3.190826318	3.075548167	3.20830268	4.010769971	3.228611644	0	0	2.851551322	1.975963527	2.737984773	3.103091386	3.74739851	3.66250065	3.537608463	3.72112974	3.99554435	2.230643581	3.503899103	3.922911717	0	4.037672302	4.208908692	2.591711261	3.254808242	3.682971213	4.141685743
LIMPII	3.162200815	3.489132332	3.254186823	3.218506264	3.127464993	3.275523768	3.026876966	3.255496554	3.290784568	3.092560011	3.31487359	3.013550349	3.307525965	3.619321648	4.752301941	4.02316069	3.388743021	3.28624629	3.302455626	3.382551221	4.014965913	3.75438056	3.057299108	3.148192264	3.485057092	3.498811114	3.663093103	3.43444774	4.820579418	3.12071091	3.087278682	3.134813758	3.922076634	3.50264352	3.072677775	3.19846787	3.669244289	3.160703523	3.268510204	3.530995647	3.293997534	3.071069591	3.322494504	3.136632585	3.480651771	3.730666851	3.176429546	3.687744739	3.181273835	3.312902352	3.286688178	3.403220802	3.133614892	3.699892592	4.202410726	3.316445081	2.925215787	3.478331174	3.181646573
Lipocalin-2	2.863444662	2.782490115	2.755042553	2.656791486	2.742715993	2.720871766	2.609038109	2.757972159	2.743513372	2.680555122	2.717303847	2.712562375	2.787434965	2.802676881	2.787197302	2.824806276	2.784288856	2.740141511	2.774360066	2.694703976	2.750476601	2.771184351	2.742720373	2.732405093	2.785236391	2.727467077	2.785587618	2.714231717	2.749909477	2.742088924	2.745116	2.710327637	2.75202932	2.748169036	2.721158199	2.652166743	2.747556135	2.730159097	2.635294854	2.726235529	2.68956781	2.761750114	2.792228805	2.765343887	2.724020658	2.743937269	2.71127549	2.887760246	2.741519053	2.913395596	2.777594369	2.856514461	2.798998108	2.746996942	2.778925335	2.760129447	1.593626814	3.06734895	2.693607164
L-Selectin	4.473673814	4.514182586	4.619270731	4.445968915	4.529723692	4.572508379	4.382559643	4.537056557	4.619698651	4.457483131	4.611286405	4.563417957	4.594790059	4.462105791	4.4699933	4.534416372	4.532554543	4.666840716	4.611111988	4.521181875	4.646071597	4.553188645	4.5902313	4.583252565	4.521508241	4.513013187	4.495061491	4.630279966	4.503728615	4.48392174	4.402965029	4.50197253	4.454412702	4.602411178	4.494907344	4.491816007	4.614767757	4.560279915	4.410923659	4.472829345	4.4422645	4.511381893	4.487477484	4.47496091	4.427836502	4.514419093	4.458467661	4.575335186	4.466774677	4.628369529	4.539825627	4.566516598	4.566959382	4.55327539	4.47031058	4.492184533	2.960933989	4.781565165	4.511185578
LYVE-1	3.501208274	3.445413405	3.453777099	3.445655062	3.452993511	3.501107374	3.301424491	3.453360856	3.48264619	3.405008962	3.50428549	3.448843322	3.500594972	3.487156748	3.509862572	3.513641512	3.486836332	3.508816339	3.483192827	3.474280019	3.547381277	3.524254782	3.500402888	3.540490483	3.486600302	3.458145146	3.451262648	3.494951741	3.458408095	3.487460052	3.464620665	3.480313345	3.461539588	3.495482704	3.442052412	3.479168043	3.52667354	3.469039265	3.421962473	3.378328016	3.438984796	3.453233015	3.468825709	3.420364432	3.413489238	3.46507233	3.429108631	3.523284772	3.421879583	3.539935148	3.523690911	3.529706278	3.510392846	3.449784839	3.518396915	3.426915554	3.463328533	3.529021726	3.407099739
MICA	2.509621476	2.290998007	2.048923667	2.371980959	2.502204217	2.601997818	2.439512271	2.091936917	2.160655529	2.263217502	2.470273047	2.536705952	2.51114016	2.090338686	2.187081127	2.339014954	2.417513532	2.361864322	2.706202023	2.302809588	2.193065229	2.330382904	2.336308899	2.330819994	2.557466729	2.438706541	2.677399832	2.770341091	2.650232973	2.422321049	2.19551315	1.840189286	3.003494252	2.888400852	2.474483919	2.526317205	2.686035748	2.251322588	2.41047692	2.376866988	2.249531714	2.585477135	2.570161821	2.00256422	2.387034452	2.442565595	2.659776505	2.495087123	2.790909591	2.569730231	2.479058883	2.831357798	2.742893987	2.890208406	2.275881608	2.471788615	2.146053625	2.447830288	2.411117034
MICB	0	2.500446787	1.819993157	0	0	2.587331666	2.446009882	0	1.945502069	1.930885822	2.990700141	2.641829054	0	0	0	2.808325892	2.946249847	2.422068404	1.516766219	0	2.435128637	2.58874454	0	2.166148067	2.591639385	2.39272985	2.355054966	2.560633687	2.620690996	2.685900128	2.240573538	0.480010011	2.645158018	2.345453091	2.038304313	2.452448676	2.548987413	2.698854295	0	0	0	1.829824242	1.510148533	0	3.42979779	2.75832277	2.705865893	3.101618778	3.007038268	2.795692692	2.855552014	2.680177935	0.229842742	1.419218175	1.832425681	2.581827592	2.571840107	2.929898445	2.5692682
NRG1-b1	2.357270226	0	2.707619426	1.981435716	1.885815437	2.555756464	2.495448889	3.348039262	2.889253374	2.72191579	2.744722808	2.604141072	2.526041819	0	0	2.971186005	0	3.526783345	3.261239864	2.626768535	3.745537427	3.277127604	3.253670328	2.787968163	2.528628867	3.431240589	3.302312642	2.88316301	2.76146829	3.006247221	3.02832942	3.824147898	3.793079331	2.45522091	3.191981266	2.562348486	3.539888342	3.055945433	2.653540708	2.467815178	1.98545027	2.297218682	2.587919628	2.534605541	3.213823545	3.834844465	3.120308234	3.461088428	3.094360441	2.490422487	3.349132681	3.432550598	2.835027267	3.439110442	2.650543822	2.583950986	2.934522531	3.543879326	3.361337339
PDGF Rb	3.51196638	2.944196545	3.109193758	3.089600719	2.985148776	3.187675181	3.136254231	3.404825035	3.20757805	3.3348699	3.447284978	3.594050725	3.217415953	2.493831645	3.784923187	2.979745062	2.690999448	3.467352452	3.481933675	2.531584002	3.50482703	3.230833367	3.607854085	3.486112417	3.288600067	3.189014168	3.426554065	3.538379574	3.205043219	3.297528974	3.464606571	3.432985442	4.092428121	3.470633582	3.649232587	2.877489926	3.645522951	2.849913627	2.425366284	2.554104609	3.049324175	3.472563392	3.289104657	3.110105477	3.525170718	3.645332248	3.486545217	3.645184059	3.787891437	3.572136288	3.80784351	3.556142445	3.414383781	3.937968091	2.722336993	3.171026523	3.232711703	3.817255978	3.452771365
PECAM-1	3.503063104	3.284855449	3.464456713	3.557785342	3.341900273	3.590224285	3.346985565	3.506988631	2.914905952	3.394353361	3.482112309	3.308232178	3.368761283	3.110814891	3.336697035	3.279057186	3.315556158	3.526877561	3.530375862	3.331551027	3.461652747	3.211116889	3.526166066	3.576944365	3.436432266	3.323503488	3.497711343	3.482316571	3.242690725	3.28599122	3.32711355	3.312800861	3.390652086	3.317092474	3.347683888	3.354714308	3.423760665	3.281040332	3.204106116	3.289640404	3.169389649	3.344057419	3.283896619	3.096607702	3.330224741	3.31178976	3.325725042	3.366707749	3.476098476	3.464666911	3.537984971	3.523896322	3.492480782	3.505327222	3.216429924	3.374099661	3.647605313	3.614926262	3.40833356
RAGE	2.586732231	2.517974734	2.638817942	2.420948806	2.628320847	2.58420519	2.386391189	2.497247169	2.460959834	2.446787439	2.750305699	2.612184972	2.530032543	2.552379441	2.528310307	2.312407076	2.682071894	2.588395881	2.489494905	2.680105465	2.602423067	2.518781929	2.415352452	2.455085001	2.538067107	2.404120333	2.572165714	2.286101016	2.6128269	2.614959057	2.196879665	2.431276154	2.591318337	2.16597988	2.369170409	2.478284961	2.480594629	2.49949898	2.665157416	2.480475714	2.625444953	2.463612169	2.622436128	2.276751134	2.53016294	2.44890793	2.5142616	2.534403776	2.448593861	2.699680836	2.627490505	2.66323687	2.454820104	2.537720697	2.664800719	2.562694909	1.655053731	2.899995803	2.378705743
TIM-1	1.914124202	2.432825356	2.137320296	2.067553821	1.469225981	2.097035966	1.91414416	2.177074752	2.158861649	2.009417429	2.297083111	1.93685014	2.366911085	2.449078568	3.988674167	3.219738963	2.383438699	2.164070576	2.050768132	2.353802566	3.235214841	2.822104615	1.749603851	1.799664085	2.596269165	2.541600079	2.874933301	2.43050845	4.076248933	1.936959921	2.141252188	2.024984136	3.216991382	2.373549371	2.003285258	2.052289894	2.626782171	2.065649578	2.233186346	2.452361393	1.99920619	1.84688738	2.265262818	2.043888319	2.64945572	2.944193273	2.246610074	2.724053925	2.104087629	2.262167972	2.091242738	2.216386476	1.607155556	2.783676862	3.183558133	2.255867177	2.010983059	2.757204586	1.97616668
TRAIL R3	4.011117437	3.752422299	3.896310764	3.815332283	3.902573307	3.81167027	3.640228298	3.773554519	3.861833453	3.729858852	3.880276346	3.838502687	4.10858309	3.892906397	3.95282317	3.992893849	3.870577091	3.968978336	4.061008995	3.978127805	3.980638264	4.047616884	4.025104031	4.073555349	3.89763672	3.979445329	3.971486628	3.948165292	3.903035699	3.90931387	3.78420837	3.788986324	3.980456028	4.000309383	3.884145468	3.894681659	4.135245699	3.951615704	3.542543208	3.762729642	3.783708451	3.735364664	3.807490244	3.772710258	3.826266828	3.924538142	3.815144257	3.913099457	3.745890531	4.019011155	4.058015416	4.009756125	3.90345853	3.933011509	3.796916603	4.053340141	2.775525955	4.051015435	3.884326151
Trappin-2	3.66687418	3.609843589	3.593549203	3.644526359	3.661343353	3.644546192	3.502541232	3.631910132	3.665999927	3.580650165	3.626246981	3.672352008	3.650943997	3.711125443	4.004925292	3.710242297	3.690411751	3.664539562	3.708405809	3.693658064	3.740896415	3.725853283	3.662173546	3.628648877	3.689235044	3.66284807	3.672773072	3.702588137	4.000169174	3.621847402	3.560696383	3.619569273	3.652273421	3.582499434	3.558517577	3.570229046	3.648084359	3.623330713	3.544032439	3.619232734	3.618622071	3.597368119	3.650187442	3.552145697	3.624155266	3.633510178	3.588935077	3.700901705	3.678155504	3.75366573	3.679077693	3.668962704	3.726838363	3.670036703	3.667975602	3.615403188	3.704609299	3.865112794	3.583711101
uPAR	3.197500188	2.619329824	2.614051874	2.823623022	2.816653005	3.027592893	2.660262256	2.914448641	2.712677763	2.579050589	2.798399844	2.839107986	2.88004197	2.973323589	2.836574026	2.837757544	2.984730445	2.969776169	2.950927345	2.453388853	3.129830269	3.027111248	3.023750207	2.720624697	2.847361442	2.748558615	3.294197597	2.89060832	3.240309738	2.882651413	2.882783182	2.914279331	3.209311746	2.969563793	2.925367788	2.966739985	3.108633084	2.957220671	2.756866283	2.496268292	3.026822027	2.746018882	2.942595278	3.048964322	2.906359926	2.851194557	2.880632921	3.147490403	2.94562384	3.262047421	2.89696388	3.009674097	2.930794222	2.813808874	2.840540204	2.843174519	2.145001352	3.41675492	2.885661317
VCAM-1	5.220565035	5.160920632	5.204862505	5.214531264	5.210524638	5.105371649	5.068808485	5.187925416	5.20923418	5.094443283	5.114978887	5.118354843	5.138740071	5.188352814	5.173714939	5.215162447	5.136927081	5.281751894	5.219066759	5.267110036	5.329418914	5.306113972	5.214333175	5.251116844	5.191456724	5.188396468	5.239931148	5.28130774	5.205184475	5.144540738	5.178040797	5.087752954	5.209417133	5.154404289	5.176220663	5.091427655	5.261897175	5.140099995	5.081035207	4.3777385	5.170311348	5.09568806	5.279622986	5.110872564	5.210637188	5.144392872	5.123707003	5.249567139	5.076069912	5.252024142	5.175820723	5.139039596	5.252955044	5.178515281	5.134260535	5.135252365	3.614038262	5.412755409	5.156596948
XEDAR	3.095241205	2.326897407	2.987590631	0	1.729844696	0	1.707770999	2.997860697	1.942509301	2.019476417	2.690824774	2.427950697	3.265983651	2.584816458	1.762280996	2.458646214	0	3.220481255	3.155294579	0	3.250599151	2.853248232	2.77460961	2.741145478	3.02618326	2.075695747	2.647709303	1.785901649	3.438339553	2.775740458	3.068518738	3.222389926	3.132274216	3.014307805	3.170428044	1.095239277	3.459842289	2.61231483	2.847605585	1.985079935	2.679010847	2.700929974	2.703667882	2.96599682	2.899259395	3.207976783	3.348785001	2.956735933	3.057228924	2.763126965	2.880846573	3.449755468	2.397566611	3.269119989	2.589645956	2.048803066	3.297784227	3.480049677	3.071341768
